Candidato;Tweet;Fecha;# Retweets;# Likes;Ubicación (usuario);Ubicación (tweet)
Andrés Arauz;https://t.co/eNKKrNyoNG;Mon Feb 01 00:53:45 +0000 2021;0;0;Guayaquil, Ecuador;
Andrés Arauz;RT @VTVcanal8: Candidato del Correísmo, Andrés Arauz aumentó su ventaja en intención de votos en Ecuador de cara a elecciones del próximo 7…;Mon Feb 01 00:53:47 +0000 2021;354;51;;
Andrés Arauz;ARAUZ Gana en primera vuelta.;Mon Feb 01 00:53:47 +0000 2021;0;0;;
Andrés Arauz;RT @angelca35196516: CARLOS VERA, audio filtrado revela la desesperación d la nefastas derecha, están mas q ASUSTADOS. 7F todo todito lista…;Mon Feb 01 00:53:49 +0000 2021;85;187;;
Andrés Arauz;"RT @CarlosP05340289: Hay verdades que nadie puede negar :
- Barcelona tiene la mayor hinchada del Ecuador
- El estadio de Emelec está chuec…";Mon Feb 01 00:53:50 +0000 2021;42;113;Ecuador;
Andrés Arauz;RT @CarlosP05340289: Pelearse con tus amigos por política es lo más cojudo que he visto, si tú amigo quiere votar por el LELO Andrés Arauz…;Mon Feb 01 00:53:51 +0000 2021;61;166;#Antisectas;
Andrés Arauz;Gracias al influjo psíquico y a las estupideces del banquero el binomio de la esperanza Arauz y Rabascall arrazara en la primera vuelta.;Mon Feb 01 00:53:56 +0000 2021;0;0;;
Andrés Arauz;RT @Polificcion: Circula un audio de WA donde Correa afirma que ganando en una sola vuelta el 7 de Feb, “se acaba el gobierno de Moreno”. D…;Mon Feb 01 00:54:01 +0000 2021;414;1218;;
Andrés Arauz;"RT @PedritoExtranja: Jefes de campaña de Arauz:
1. Juan ""Mamita"" Zevallos
2. Hitler Gangotena.
3. Raymond Babbitt Vera y su hijo bobo q se…";Mon Feb 01 00:54:04 +0000 2021;422;1225;;
Andrés Arauz;@SgangotenaG Gracias Gangotena, me ratificas que hay que votar por el Economista Andrés Arauz. #ArauzPresidente… https://t.co/eTZuDezYpf;Mon Feb 01 00:54:07 +0000 2021;0;0;;
Andrés Arauz;"Clarito esta, no al correismo 

No votar por Arauz.";Mon Feb 01 00:54:07 +0000 2021;0;0;;
Andrés Arauz;RT @CuquitaLeon: NOSOTROS LOS JUBILADOS ROBADOS ESTAFADOS POR CRIMINALES D CAPO CORREA LLEVAREMOS A LASSO A SER PRESIDENTE.TODOS CON NUESTR…;Mon Feb 01 00:54:08 +0000 2021;186;279;;
Andrés Arauz;RT @angelargocom: Yo tengo información de que a Arauz lo financia no solamente el ELN, sino también Al Qaeda, Estado Islámico, Clan del Gol…;Mon Feb 01 00:54:09 +0000 2021;207;683;;
Andrés Arauz;RT @PedritoExtranja: Esta semana, la prensa burguesa dirá q Arauz derribó las torres gemelas, fundó las Brigadas Rojas, recita en árabe, en…;Mon Feb 01 00:54:11 +0000 2021;701;1724;Ecuador;
Andrés Arauz;RT @angelargocom: Yo tengo información de que a Arauz lo financia no solamente el ELN, sino también Al Qaeda, Estado Islámico, Clan del Gol…;Mon Feb 01 00:54:13 +0000 2021;208;683;;
Andrés Arauz;"RT @ArauzRabascall: Fortalecer la dolarización y combatir la corrupción son una prioridad para Andrés Arauz.

#ElBinomioDeLaEsperanza

http…";Mon Feb 01 00:54:13 +0000 2021;18;41;Guayaquil - Ecuador;
Andrés Arauz;"Ni pregunté siquiera!
Lasso!";Mon Feb 01 00:54:14 +0000 2021;0;0;Quito, Ecuador;
Andrés Arauz;RT @Moli0055: No quiero votar por Lasso pero no quiero que gane Arauz 😭;Mon Feb 01 00:54:15 +0000 2021;263;1718;;
Andrés Arauz;RT @toto_ec: Si mañana tienes que escoger un gerente para tu empresa a quién escogerías, Lasso o Arauz?;Mon Feb 01 00:54:15 +0000 2021;61;131;;
Andrés Arauz;RT @angelca35196516: CARLOS VERA, audio filtrado revela la desesperación d la nefastas derecha, están mas q ASUSTADOS. 7F todo todito lista…;Mon Feb 01 00:54:17 +0000 2021;86;189;ZAMORA - ECUADOR;
Andrés Arauz;No sé por quién votar, todos valen verga, pero más verga vale el que quiere votar por Arauz;Mon Feb 01 00:54:21 +0000 2021;0;0;Rosario, Argentina;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Mon Feb 01 00:54:22 +0000 2021;2063;4752;Macondo;
Andrés Arauz;RT @VTVcanal8: Candidato del Correísmo, Andrés Arauz aumentó su ventaja en intención de votos en Ecuador de cara a elecciones del próximo 7…;Mon Feb 01 00:54:23 +0000 2021;355;51;Maracaibo, Venezuela;
Andrés Arauz;RT @VictorCREO: Ecuatoriano, por favor difundir. El país gracias a Correa y Arauz están capturados por la guerrilla, las drogas y el sicari…;Mon Feb 01 00:54:24 +0000 2021;203;199;;
Andrés Arauz;"RT @biological_dr: MODO DE OPERACIÓN 

1. Recibir dinero de guerrillas y narcotráfico 
2. Ofrecer $1000
3. Decir que das adelanto de $250
4…";Mon Feb 01 00:54:25 +0000 2021;695;931;;
Andrés Arauz;RT @pelasables: URGENTE: NOS ENVIAN PRUEBA IRREFUTABLE DE LA ALIANZA ELN-ARAUZ. https://t.co/pz3ej9YMpO;Mon Feb 01 00:54:26 +0000 2021;164;419;New Jersey, USA;
Andrés Arauz;RT @Polificcion: Circula un audio de WA donde Correa afirma que ganando en una sola vuelta el 7 de Feb, “se acaba el gobierno de Moreno”. D…;Mon Feb 01 00:54:26 +0000 2021;415;1219;;
Andrés Arauz;RT @CuquitaLeon: NOSOTROS LOS JUBILADOS ROBADOS ESTAFADOS POR CRIMINALES D CAPO CORREA LLEVAREMOS A LASSO A SER PRESIDENTE.TODOS CON NUESTR…;Mon Feb 01 00:54:27 +0000 2021;187;280;;
Andrés Arauz;"RT @PedritoExtranja: Jefes de campaña de Arauz:
1. Juan ""Mamita"" Zevallos
2. Hitler Gangotena.
3. Raymond Babbitt Vera y su hijo bobo q se…";Mon Feb 01 00:54:29 +0000 2021;424;1227;;
Andrés Arauz;RT @toto_ec: Si mañana tienes que escoger un gerente para tu empresa a quién escogerías, Lasso o Arauz?;Mon Feb 01 00:54:29 +0000 2021;62;132;Paris - Miami - Quitof;
Andrés Arauz;RT @avilarenata: If @ecuarauz is elected President next weekend in #Ecuador, he will lead the region towards a decolonial green new deal, y…;Mon Feb 01 00:54:34 +0000 2021;35;83;;
Andrés Arauz;RT @pelasables: URGENTE: NOS ENVIAN PRUEBA IRREFUTABLE DE LA ALIANZA ELN-ARAUZ. https://t.co/pz3ej9YMpO;Mon Feb 01 00:54:36 +0000 2021;165;420;ecuador;
Andrés Arauz;RT @felipeandrebsc: Una razón más para votar por Andrés Arauz.;Mon Feb 01 00:54:40 +0000 2021;1;3;;
Andrés Arauz;RT @toto_ec: Si mañana tienes que escoger un gerente para tu empresa a quién escogerías, Lasso o Arauz?;Mon Feb 01 00:54:42 +0000 2021;63;132;;
Andrés Arauz;ERES UNA GRAN BASURA!!👉 @CarlosVerareal;Mon Feb 01 00:54:44 +0000 2021;0;0;Toronto, Ontario;
Andrés Arauz;"RT @CristinaGt26: A Lasso le dicen oligarca. Pero vino de una familia pobre, con 11 hermanos. Trabajó desde los 15 años. 

Arauz estudió en…";Mon Feb 01 00:54:44 +0000 2021;892;2235;;
Andrés Arauz;RT @ConElMazoDando: Advierten sobre posible suspensión de elecciones ecuatorianas para evitar victoria de Arauz https://t.co/zUEUzgZnH0  #V…;Mon Feb 01 00:54:46 +0000 2021;94;13;Colón, Venezuela;
Andrés Arauz;RT @pelasables: URGENTE: NOS ENVIAN PRUEBA IRREFUTABLE DE LA ALIANZA ELN-ARAUZ. https://t.co/pz3ej9YMpO;Mon Feb 01 00:54:47 +0000 2021;166;420;Quito , Ecuador ;
Andrés Arauz;"RT @BoliviAmor: 🇪🇨 #ArauzPresidente 🇪🇨
El 7 de Febrero acabará el oscurantismo d la dictadura de @Lenin, sino se comete fraude, el Pueblo t…";Mon Feb 01 00:54:47 +0000 2021;65;55;;
Andrés Arauz;RT @PabloEm03875281: ARAUZ EXPLICANDO A LASSO COMO SE MANTIENE LA DOLARIZACION.. https://t.co/Ilv8iu9awR;Mon Feb 01 00:54:51 +0000 2021;53;141;;
Andrés Arauz;"RT @biological_dr: URGENTE!

Con corte de 30 de enero y luego de:

1. Asesinato de Efraín Ruales 
2. Hueviza a Arauz 
Y principalmente 
3.…";Mon Feb 01 00:54:52 +0000 2021;421;1074;;
Andrés Arauz;"RT @munoz_yery: DICEN QUE EL MASHI SE ""ROBÓ"" 70.000 MILLONES, PERO QUE ARAUZ ANDA PIDIENDO PLATA A LA GUERRILLA, 🤔
FLORINDOS NUNCA CAMBIEN…";Mon Feb 01 00:54:53 +0000 2021;67;177;;
Andrés Arauz;RT @CuquitaLeon: NOSOTROS LOS JUBILADOS ROBADOS ESTAFADOS POR CRIMINALES D CAPO CORREA LLEVAREMOS A LASSO A SER PRESIDENTE.TODOS CON NUESTR…;Mon Feb 01 00:54:58 +0000 2021;188;280;;
Andrés Arauz;"RT @BenjaminChavezR: El banquero te cobra intereses altos?
Fácil, pide dinero al chulquero y págale 10% mensual
¡Total el chulquero es pueb…";Mon Feb 01 00:54:58 +0000 2021;42;70;;
Andrés Arauz;Unamos oraciones para que no gane Arauz 🙁🙏🏻;Mon Feb 01 00:55:04 +0000 2021;0;0;Guayaquil, Ecuador;
Andrés Arauz;RT @Polificcion: Circula un audio de WA donde Correa afirma que ganando en una sola vuelta el 7 de Feb, “se acaba el gobierno de Moreno”. D…;Mon Feb 01 00:55:05 +0000 2021;416;1220;;
Andrés Arauz;"RT @CarlosP05340289: Las FARC aportaron a la campaña de Rafael Correa  //  El ELN aportaron a la campaña del LELO Andrés Arauz

Por eso el…";Mon Feb 01 00:55:06 +0000 2021;114;153;;
Andrés Arauz;"RT @PedritoExtranja: Jefes de campaña de Arauz:
1. Juan ""Mamita"" Zevallos
2. Hitler Gangotena.
3. Raymond Babbitt Vera y su hijo bobo q se…";Mon Feb 01 00:55:10 +0000 2021;425;1231;;
Andrés Arauz;"RT @CHEL01977: #JusticiaEfrainRuales
Hacer viral este video darle retweet y más retweet están que se pelean porque no saben cómo chucha van…";Mon Feb 01 00:55:15 +0000 2021;1;0;Ecuador - Guayaquil;
Andrés Arauz;RT @fmilhojas: Arauz autorizó el programa para el endeudamiento por $400 millones con el banco Goldman Sachs international, a cambio de la…;Mon Feb 01 00:55:18 +0000 2021;81;58;;
Andrés Arauz;RT @Soylapaw: Aplica a los genios seguidores de #Freile mamiticos 🤦🏻‍♀️😷;Mon Feb 01 00:55:18 +0000 2021;2;3;Guayaquil, Ecuador;
Andrés Arauz;"@VillaFernando_ @RevistaSemana 93

Nada bueno se puede esperar de Arauz, quien sólo ha sido cómplice del Correismo. No vales nada @Ecuarauz";Mon Feb 01 00:55:20 +0000 2021;0;0;;
Andrés Arauz;@PabloDavalos63 @LassoGuillermo Por qué en un debate entre Yaku -Lasso se discute sobre propuestas de Arauz? No deb… https://t.co/WCtxoGosRD;Mon Feb 01 00:55:21 +0000 2021;0;0;;
Andrés Arauz;RT @PedritoExtranja: Esta semana, la prensa burguesa dirá q Arauz derribó las torres gemelas, fundó las Brigadas Rojas, recita en árabe, en…;Mon Feb 01 00:55:24 +0000 2021;703;1728;;
Andrés Arauz;"RT @munoz_yery: DICEN QUE EL MASHI SE ""ROBÓ"" 70.000 MILLONES, PERO QUE ARAUZ ANDA PIDIENDO PLATA A LA GUERRILLA, 🤔
FLORINDOS NUNCA CAMBIEN…";Mon Feb 01 00:55:26 +0000 2021;68;178;Белгород, Россия;
Andrés Arauz;RT @Mario_Santos007: Esta nota pretende afectar pero puede resultar positiva. Hay mucha gente que vota por Arauz precisamente para que esto…;Mon Feb 01 00:55:27 +0000 2021;1;4;Santo Domingo, Ecuador;
Andrés Arauz;RT @alexisolivo: @Moli0055 ¿Tienes algún motivo racional para no votar por Arauz, digo, aparte del discurso único y de miedo de los medios…;Mon Feb 01 00:55:28 +0000 2021;1;5;;
Andrés Arauz;RT @ConchiBarahona: @LassoGuillermo de origen humilde, administrador experto, hombre exitoso que comenzó desde abajo! Arauz hijo de papi pe…;Mon Feb 01 00:55:30 +0000 2021;1;0;Cuenca - Ecuador ;
Andrés Arauz;@fmilhojas @KARENHOLLIHAN Otra más del lelo arauz.;Mon Feb 01 00:55:34 +0000 2021;0;0;;
Andrés Arauz;RT @Moli0055: No quiero votar por Lasso pero no quiero que gane Arauz 😭;Mon Feb 01 00:55:34 +0000 2021;265;1726;;
Andrés Arauz;"RT @_scorpiowitch_: Cadena de oración para que:

                🕯         🕯
       🕯                           🕯
         ⠀⠀⠀⠀   No
    🕯…";Mon Feb 01 00:55:35 +0000 2021;850;2740;Ecuador;
Andrés Arauz;"RT @ArauzRabascall: Fortalecer la dolarización y combatir la corrupción son una prioridad para Andrés Arauz.

#ElBinomioDeLaEsperanza

http…";Mon Feb 01 00:55:37 +0000 2021;19;44;;
Andrés Arauz;RT @Mathews54163026: @krncita7 Es que todos los ecuatorianos deben tener claro que Arauz es el enemigo a vencer porque es el retorno del co…;Mon Feb 01 00:55:40 +0000 2021;7;33;LA I wish;
Andrés Arauz;RT @CarlosP05340289: Pelearse con tus amigos por política es lo más cojudo que he visto, si tú amigo quiere votar por el LELO Andrés Arauz…;Mon Feb 01 00:55:40 +0000 2021;62;167;;
Andrés Arauz;@toto_ec Para empresa Lasso, para presidente Arauz. Sufre sufridor.;Mon Feb 01 00:55:43 +0000 2021;0;0;Loja-Ecuador;
Andrés Arauz;RT @Marco_Teruggi: Luego de que Clarín 🇦🇷 difundiera información falsa sobre la campaña de Arauz 🇪🇨, ahora es Revista Semana de 🇨🇴 que afir…;Mon Feb 01 00:55:47 +0000 2021;107;147;;
Andrés Arauz;@CristinaGt26 Obviamente Arauz porque piensa en el pueblo el otro solo piensa en el dinero para las élites dominantes;Mon Feb 01 00:55:48 +0000 2021;0;0;;
Andrés Arauz;@TeresaArboleda Y siguen...ya nadie les cree...Correa gobernó 10 años y el país se desarrolló,  e hizo, lo que todo… https://t.co/WH0AWgUGWT;Mon Feb 01 00:55:53 +0000 2021;0;0;Salinas;
Andrés Arauz;RT @Cristiandavidcs: Que los $1.000 que ofrece Arauz se van a financiar con plata del narcotráfico, dicen.;Mon Feb 01 00:55:59 +0000 2021;101;184;;
Andrés Arauz;@Rarosemena11 El domingo se termina la verdadera novela arauz una sola vuelta 😆😆😆😆;Mon Feb 01 00:55:59 +0000 2021;0;0;;
Andrés Arauz;RT @angelargocom: Yo tengo información de que a Arauz lo financia no solamente el ELN, sino también Al Qaeda, Estado Islámico, Clan del Gol…;Mon Feb 01 00:56:03 +0000 2021;209;683;Guayaquil, Ecuador;
Andrés Arauz;"RT @ProfHoax__: Ecuador, tu futuro con Arauz, no les bastaron 10 años, recuerda lo que han pregonado, que ""vienen por más"".";Mon Feb 01 00:56:04 +0000 2021;36;48;;
Andrés Arauz;"RT @CHEL01977: #JusticiaEfrainRuales
Hacer viral este video darle retweet y más retweet están que se pelean porque no saben cómo chucha van…";Mon Feb 01 00:56:05 +0000 2021;2;0;Guayaquil, Ecuador;
Andrés Arauz;@AnderssonBoscan @VickyDavilaH @jean_cano @LaPosta_Ecu La rica pauta de LASSO para echar lodo a Arauz.;Mon Feb 01 00:56:06 +0000 2021;0;0;;
Andrés Arauz;"RT @CarlosP05340289: Las FARC aportaron a la campaña de Rafael Correa  //  El ELN aportaron a la campaña del LELO Andrés Arauz

Por eso el…";Mon Feb 01 00:56:08 +0000 2021;115;154;Ecuador;
Andrés Arauz;RT @ee9c7a2286474cf: @SgangotenaG Gracias Sr. Santiago Gangotena, su comentario cargado de veneno y desprecio por el pueblo afroecuatoriano…;Mon Feb 01 00:56:12 +0000 2021;9;19;;
Andrés Arauz;RT @connection53: “Gracias a RC mi hija vive, la operaron del corazón en el hospital q él construyó”. La madre agradecida lo dice con júbil…;Mon Feb 01 00:56:13 +0000 2021;20;51;;
Andrés Arauz;@MenesesJuan Esta es la clase de propaganda que le da mas votos a Andrés Arauz, el pueblo no es tonto ni mediocre c… https://t.co/Q587aT6atZ;Mon Feb 01 00:56:13 +0000 2021;0;0;;
Andrés Arauz;"RT @CHEL01977: @MashiRafael Nos han insultado Mashi por eso con más fuerza
VOTA TODO TODITO 1 ARAUZ PRESIDENTE

Posdata.
Si algunitos ni re…";Mon Feb 01 00:56:15 +0000 2021;4;7;Guayaquil, Ecuador;
Andrés Arauz;RT @carlosrojasecu: El candidato Andrés Arauz @ecuarauz no aceptó responder el cuestionario individual formulado por #PoliticamenteCorrecto…;Mon Feb 01 00:56:20 +0000 2021;114;214;;
Andrés Arauz;@fernandobalda @RevistaSemana Y que quieren ? Q gane Arauz ? No los entiendo !!;Mon Feb 01 00:56:22 +0000 2021;0;0;Guayaquil;
Andrés Arauz;RT @connection53: “Gracias a RC mi hija vive, la operaron del corazón en el hospital q él construyó”. La madre agradecida lo dice con júbil…;Mon Feb 01 00:56:22 +0000 2021;21;52;;
Andrés Arauz;RT @angelca35196516: CARLOS VERA, audio filtrado revela la desesperación d la nefastas derecha, están mas q ASUSTADOS. 7F todo todito lista…;Mon Feb 01 00:56:24 +0000 2021;87;190;Cuenca, Ecuador;
Andrés Arauz;RT @Marco_Teruggi: Luego de que Clarín 🇦🇷 difundiera información falsa sobre la campaña de Arauz 🇪🇨, ahora es Revista Semana de 🇨🇴 que afir…;Mon Feb 01 00:56:25 +0000 2021;108;148;;
Andrés Arauz;"RT @PedritoExtranja: Jefes de campaña de Arauz:
1. Juan ""Mamita"" Zevallos
2. Hitler Gangotena.
3. Raymond Babbitt Vera y su hijo bobo q se…";Mon Feb 01 00:56:26 +0000 2021;426;1233;Quito;
Andrés Arauz;RT @ConElMazoDando: Advierten sobre posible suspensión de elecciones ecuatorianas para evitar victoria de Arauz https://t.co/zUEUzgZnH0  #V…;Mon Feb 01 00:56:27 +0000 2021;103;19;Colón, Venezuela;
Andrés Arauz;@JorgeGrandline @Jfchediak Pero votará usted por Arauz o no?;Mon Feb 01 00:56:27 +0000 2021;0;0;;
Andrés Arauz;RT @VTVcanal8: Candidato del Correísmo, Andrés Arauz aumentó su ventaja en intención de votos en Ecuador tras las elecciones del próximo 7F…;Mon Feb 01 00:56:29 +0000 2021;296;42;;
Andrés Arauz;@CristinaGt26 ¡Arauz que no es arribista como Lasso! UNA SOLA VUELTA;Mon Feb 01 00:56:31 +0000 2021;0;0;Churoloma,  Ecuador;Quito, Ecuador
Andrés Arauz;"@hpaulcordovav @SalimZaidan El famoso ""voto útil"" es el temor a llegar a una segunda vuelta con otro candidato que… https://t.co/QxXB3FWh3h";Mon Feb 01 00:56:33 +0000 2021;0;0;;
Andrés Arauz;RT @Deltaroma44: @LassoGuillermo;Mon Feb 01 00:56:35 +0000 2021;9;11;Guayaquil, Ecuador;
Andrés Arauz;RT @Marco_Teruggi: Luego de que Clarín 🇦🇷 difundiera información falsa sobre la campaña de Arauz 🇪🇨, ahora es Revista Semana de 🇨🇴 que afir…;Mon Feb 01 00:56:36 +0000 2021;109;148;;
Andrés Arauz;RT @VTVcanal8: Candidato del Correísmo, Andrés Arauz aumentó su ventaja en intención de votos en Ecuador tras las elecciones del próximo 7F…;Mon Feb 01 00:56:41 +0000 2021;297;42;sígueme y te sigo;
Andrés Arauz;RT @felipeandrebsc: Alguien me puede decir cuando estará Arauz en Guayas?;Mon Feb 01 00:56:46 +0000 2021;8;23;;
Andrés Arauz;"RT @BoliviAmor: 🇪🇨 #ArauzPresidente 🇪🇨
El 7 de Febrero acabará el oscurantismo d la dictadura de @Lenin, sino se comete fraude, el Pueblo t…";Mon Feb 01 00:56:49 +0000 2021;65;56;Bolivia;
Andrés Arauz;"RT @petrogustavo: Ojo @Almagro_OEA2015 con permitir un golpe de estado en Ecuador.

El gobierno ecuatoriano quiere suspender elecciones ant…";Mon Feb 01 00:56:51 +0000 2021;2064;4755;Santiago de Chile;
Andrés Arauz;RT @Cristiandavidcs: Que los $1.000 que ofrece Arauz se van a financiar con plata del narcotráfico, dicen.;Mon Feb 01 00:56:51 +0000 2021;102;184;;
Andrés Arauz;este #lelo Arauz la cagooo https://t.co/Na5NNu4otB;Mon Feb 01 00:56:59 +0000 2021;0;0;;
Andrés Arauz;"RT @PedritoExtranja: Unos payasos dicen q yo le hago campaña a Arauz.
No estúpidos. Arauz les está dando un baile xq MORENO repartió los ho…";Mon Feb 01 00:56:59 +0000 2021;922;2463;QUITO - ECUADOR;
Andrés Arauz;RT @milober1980: NUNCA votaría por Arauz no quiero terminar mis días pidiendo limosna o con un cartelito en los semáforos. Desde que la Con…;Mon Feb 01 00:57:01 +0000 2021;16;45;Guayaquil - Ecuador;
Andrés Arauz;@CarlosVerareal CON ARAUZ..PRESIDENTE,  POR SUPUESTO...HLVS;Mon Feb 01 00:57:02 +0000 2021;0;0;Salinas;
Andrés Arauz;Aguante Ecuador !;Mon Feb 01 00:57:03 +0000 2021;0;0;Santiago de Chile;
Andrés Arauz;@AlfonsoReece A los Correistas no les interesa nada, si no usan el feriado bancario no tienen forma para justificar… https://t.co/WMowxijeKG;Mon Feb 01 00:57:04 +0000 2021;0;0;;
Andrés Arauz;"RT @CarlosP05340289: Hay verdades que nadie puede negar :
- Barcelona tiene la mayor hinchada del Ecuador
- El estadio de Emelec está chuec…";Mon Feb 01 00:57:04 +0000 2021;43;116;Ecuador;
